severity,severity_final,length,recDate,dispDate,ocat
3,3,35,19263,19298,5
3,6,68,19263,19331,5
3,4,509,19263,19772,5
5,5,341,19263,19604,5
3,5,147,19263,19410,5
3,3,287,19263,19550,5
4,4,616,19263,19879,3
4,4,64,19263,19327,5
2,4,155,19263,19418,5
5,5,183,19263,19446,5
5,5,61,19263,19324,5
4,4,111,19264,19375,2
5,6,81,19264,19345,5
4,4,101,19264,19365,3
3,3,263,19264,19527,5
5,5,181,19264,19445,5
3,3,236,19264,19500,5
5,5,189,19264,19453,5
5,5,249,19264,19513,5
3,3,180,19264,19444,5
3,3,535,19264,19799,5
2,2,67,19264,19331,1
2,5,328,19264,19592,1
2,2,215,19264,19479,1
5,5,82,19258,19340,1
5,5,60,19264,19324,1
5,5,49,19264,19313,1
5,5,50,19260,19310,1
3,3,182,19264,19446,5
5,5,179,19259,19438,1
5,5,132,19264,19396,1
2,2,161,19264,19425,5
4,4,214,19264,19478,2
3,3,375,19208,19583,5
5,5,444,19264,19708,5
4,4,189,19264,19453,2
1,2,316,19249,19565,1
1,2,316,19249,19565,1
1,2,316,19249,19565,1
2,2,316,19249,19565,1
4,4,249,19264,19513,5
5,5,47,19264,19311,1
5,5,42,19264,19306,1
5,5,215,19264,19479,1
2,5,332,19264,19596,1
2,2,402,19264,19666,5
5,5,84,19264,19348,2
3,3,179,19264,19443,3
1,3,550,19256,19806,5
4,6,76,19264,19340,5
1,1,1944,19262,21206,5
5,5,175,19264,19439,2
5,5,335,19264,19599,2
3,3,48,19264,19312,5
4,6,17,19264,19281,5
5,5,123,19264,19387,2
5,5,172,19264,19436,2
2,2,461,19264,19725,5
5,5,174,19264,19438,2
4,4,83,19264,19347,5
5,5,81,19264,19345,5
4,4,399,19264,19663,5
2,2,339,19007,19346,5
5,5,35,19264,19299,2
4,4,75,19264,19339,3
3,3,49,19264,19313,5
3,3,333,19264,19597,5
5,5,326,19264,19590,3
4,4,257,19264,19521,5
5,5,81,19264,19345,5
5,5,118,19264,19382,2
5,5,124,19264,19388,5
4,4,27,19264,19291,5
5,5,118,19264,19382,5
4,6,231,19264,19495,5
3,3,144,19265,19409,3
5,5,90,19265,19355,3
5,5,143,19265,19408,5
5,5,34,19265,19299,2
5,5,79,19265,19344,3
5,5,863,19265,20128,5
3,3,516,19265,19781,3
5,5,667,19265,19932,5
5,5,62,19265,19327,5
5,5,234,19265,19499,5
5,5,185,19265,19450,5
5,5,186,19265,19451,5
3,3,256,19265,19521,3
5,5,110,19265,19375,5
4,4,33,19265,19298,5
3,3,219,19265,19484,5
5,5,397,19265,19662,5
3,3,65,19265,19330,5
3,3,115,19265,19380,5
5,5,213,19265,19478,2
4,4,111,19265,19376,2
5,5,536,19265,19801,5
4,4,717,19265,19982,2
4,5,144,19265,19409,5
3,3,102,19265,19367,5
5,5,25,19265,19290,5
4,4,411,19265,19676,2
2,2,179,19265,19444,5
2,2,179,19265,19444,5
5,6,67,19265,19332,5
5,6,185,19265,19450,5
1,1,860,19265,20125,1
5,5,103,19265,19368,5
3,3,135,19265,19400,5
5,5,117,19265,19382,5
1,1,507,19265,19772,5
5,5,611,19265,19876,5
5,5,285,19265,19550,3
5,5,52,19266,19318,5
5,5,541,19266,19807,3
2,2,68,19266,19334,5
5,5,437,19266,19703,5
5,5,522,19266,19788,5
5,5,109,19266,19375,5
1,1,624,19266,19890,5
5,5,395,19266,19661,3
5,5,2005,19266,21271,5
5,5,163,19266,19429,5
3,6,200,19266,19466,5
5,5,263,19266,19529,5
5,5,255,19266,19521,5
3,3,488,19266,19754,5
5,5,205,19266,19471,5
3,3,493,19266,19759,3
3,3,80,19266,19346,5
3,3,354,19266,19620,5
2,2,227,19266,19493,5
4,4,102,19266,19368,5
3,3,354,19266,19620,5
3,3,354,19266,19620,5
3,3,354,19266,19620,5
2,2,434,19263,19697,5
5,5,99,19266,19365,2
5,5,512,19266,19778,5
5,5,102,19266,19368,5
2,2,291,19266,19557,5
3,3,638,19266,19904,3
1,1,1121,19266,20387,3
3,3,66,19266,19332,3
5,5,51,19266,19317,2
4,4,50,19266,19316,3
1,1,246,19266,19512,5
1,1,275,19266,19541,5
5,5,81,19266,19347,2
5,5,116,19266,19382,5
4,4,617,19266,19883,5
5,5,33,19266,19299,5
4,4,405,19185,19590,5
2,2,536,19266,19802,5
3,3,151,19266,19417,5
3,6,521,19266,19787,5
5,5,170,19267,19437,5
3,3,99,19267,19366,3
2,2,151,19266,19417,5
5,5,66,19267,19333,5
5,5,77,19267,19344,5
5,5,329,19267,19596,5
5,5,226,19267,19493,5
3,3,36,19267,19303,5
3,6,317,19267,19584,5
2,2,206,19260,19466,1
3,3,79,19267,19346,5
2,2,31,19267,19298,1
1,1,164,19267,19431,1
3,4,903,19267,20170,5
3,3,924,19267,20191,5
3,3,367,19267,19634,5
3,4,401,19267,19668,5
2,5,262,19267,19529,1
1,5,147,19267,19414,1
3,4,401,19267,19668,5
3,3,367,19267,19634,5
2,5,226,19267,19493,1
3,3,227,19267,19494,1
4,4,25,19267,19292,2
5,5,100,19267,19367,1
3,5,214,19267,19481,1
3,3,169,19267,19436,1
3,3,170,19267,19437,1
3,3,169,19267,19436,1
1,1,893,19267,20160,3
3,3,36,19267,19303,1
5,5,46,19267,19313,1
3,3,163,19267,19430,1
5,5,480,19267,19747,1
2,2,212,19267,19479,1
3,3,212,19267,19479,1
3,3,212,19267,19479,1
5,5,30,19267,19297,3
3,3,116,19267,19383,1
5,5,254,19267,19521,5
5,5,275,19262,19537,1
5,5,283,19267,19550,1
5,5,97,19264,19361,1
5,5,35,19264,19299,2
5,5,158,19267,19425,1
3,3,373,19267,19640,3
5,5,114,19267,19381,1
1,1,841,19204,20045,3
3,3,73,19267,19340,1
5,5,280,19261,19541,1
5,5,428,19267,19695,1
5,5,533,19267,19800,1
3,3,288,19267,19555,5
5,5,44,19267,19311,1
5,5,343,19267,19610,1
3,3,107,19267,19374,5
3,3,99,19267,19366,5
3,3,169,19267,19436,5
1,1,449,19206,19655,5
3,3,745,19267,20012,5
1,1,449,19206,19655,5
4,4,616,19267,19883,5
4,4,131,19263,19394,1
5,6,301,19267,19568,5
1,1,449,19206,19655,5
3,3,695,19267,19962,5
2,2,186,19267,19453,5
3,3,695,19267,19962,5
3,3,303,19267,19570,5
3,3,303,19267,19570,5
1,1,448,19207,19655,5
4,4,36,19267,19303,5
1,1,758,19267,20025,5
3,3,175,19267,19442,5
3,3,175,19267,19442,5
2,2,394,19267,19661,5
4,4,64,19267,19331,5
3,3,162,19267,19429,5
5,5,91,19267,19358,2
4,4,274,19267,19541,5
4,6,67,19267,19334,2
4,6,231,19264,19495,5
5,6,3,19268,19271,5
1,1,538,19268,19806,5
3,3,336,19268,19604,3
1,1,325,19268,19593,5
3,3,86,19268,19354,5
3,3,86,19268,19354,5
4,4,42,19268,19310,5
3,3,177,19268,19445,3
5,5,160,19268,19428,5
5,5,140,19268,19408,5
5,5,121,19268,19389,5
2,5,191,19268,19459,1
3,3,140,19268,19408,5
5,5,44,19268,19312,1
5,5,168,19263,19431,1
1,2,100,19268,19368,1
5,5,132,19262,19394,1
4,4,300,19262,19562,1
5,5,244,19268,19512,1
3,4,122,19268,19390,5
1,5,528,19268,19796,1
5,5,420,19268,19688,5
2,2,171,19268,19439,1
1,1,318,19261,19579,1
5,5,66,19268,19334,1
5,5,48,19268,19316,1
2,2,114,19268,19382,5
2,5,45,19268,19313,1
5,5,300,19268,19568,1
5,5,72,19268,19340,1
5,5,336,19268,19604,1
3,3,272,19268,19540,1
5,5,289,19268,19557,5
1,1,848,19268,20116,5
5,5,178,19268,19446,1
5,5,38,19268,19306,1
3,3,264,19265,19529,1
2,2,215,19256,19471,5
2,5,100,19268,19368,1
5,5,43,19268,19311,1
4,4,50,19268,19318,1
2,3,66,19268,19334,1
5,5,48,19268,19316,1
2,2,162,19268,19430,1
2,5,248,19268,19516,1
5,5,140,19268,19408,1
5,6,428,19268,19696,1
5,5,35,19268,19303,2
5,5,356,19236,19592,2
5,5,245,19236,19481,2
2,5,77,19268,19345,1
5,5,79,19268,19347,1
5,5,185,19268,19453,1
4,4,314,19264,19578,1
3,3,205,19268,19473,1
1,1,37,19268,19305,1
2,5,43,19268,19311,1
2,5,105,19268,19373,1
2,2,651,19186,19837,1
5,5,303,19268,19571,1
5,5,114,19268,19382,1
3,3,38,19268,19306,5
3,5,63,19268,19331,5
5,5,247,19268,19515,2
2,2,214,19257,19471,5
5,5,688,19268,19956,1
5,5,310,19268,19578,1
4,4,147,19268,19415,2
3,5,195,19268,19463,3
5,5,280,19243,19523,5
4,4,29,19268,19297,2
5,5,513,19268,19781,5
1,1,504,19268,19772,5
5,5,385,19268,19653,5
4,4,212,19268,19480,5
5,6,329,19268,19597,5
2,5,196,19268,19464,5
1,1,387,19268,19655,5
4,4,227,19268,19495,5
3,3,288,19268,19556,5
3,3,595,19268,19863,5
5,5,29,19268,19297,2
4,4,65,19268,19333,5
4,4,65,19268,19333,5
2,2,365,19268,19633,5
3,3,28,19268,19296,5
5,5,223,19268,19491,5
2,2,45,19268,19313,1
1,1,322,19268,19590,3
4,4,78,19268,19346,5
5,5,77,19268,19345,5
5,8,567,19268,19835,5
3,3,195,19268,19463,3
1,2,287,19253,19540,5
4,4,220,19268,19488,3
3,3,293,19269,19562,3
3,3,488,19269,19757,3
3,3,61,19269,19330,5
3,3,184,19269,19453,5
1,1,2011,19268,21279,5
1,1,465,19268,19733,5
5,5,447,19269,19716,1
5,5,217,19269,19486,5
3,3,153,19269,19422,5
3,3,153,19269,19422,5
2,2,195,19269,19464,5
5,5,104,19269,19373,1
5,5,182,19269,19451,1
2,2,72,19269,19341,1
5,5,251,19269,19520,1
5,5,78,19260,19338,1
5,5,224,19269,19493,1
4,4,78,19260,19338,1
1,3,77,19269,19346,1
5,5,41,19269,19310,1
3,3,334,19242,19576,5
3,5,96,19269,19365,1
5,5,154,19269,19423,1
4,4,92,19269,19361,1
4,4,541,19269,19810,1
5,5,728,19269,19997,5
1,5,114,19269,19383,1
4,4,171,19240,19411,5
2,5,42,19269,19311,1
4,4,369,18899,19268,5
2,2,279,19269,19548,1
5,5,117,19269,19386,5
3,3,609,19269,19878,5
4,4,180,19269,19449,1
2,2,223,19269,19492,5
5,5,70,19269,19339,1
5,5,54,19269,19323,1
3,3,884,19269,20153,5
3,3,1328,19269,20597,5
2,2,766,19268,20034,1
5,5,427,19269,19696,1
5,8,246,19269,19515,3
1,1,258,19264,19522,1
2,2,224,19269,19493,5
4,4,524,19269,19793,5
3,3,48,19269,19317,5
3,3,48,19269,19317,5
3,3,48,19269,19317,5
5,5,68,19269,19337,2
5,5,282,19269,19551,2
3,3,198,19269,19467,5
3,3,61,19269,19330,5
3,3,196,19269,19465,5
2,2,142,19269,19411,5
4,4,77,19269,19346,5
4,4,287,19236,19523,5
4,4,70,19269,19339,5
5,5,54,19269,19323,5
3,3,391,19269,19660,5
2,2,145,19269,19414,5
5,5,162,19269,19431,2
5,5,33,19269,19302,5
3,3,442,19269,19711,5
3,3,58,19269,19327,5
2,2,442,19269,19711,5
2,2,341,19269,19610,5
4,4,196,19269,19465,5
2,2,124,19269,19393,5
2,2,56,19269,19325,5
3,5,337,19269,19606,3
2,2,56,19269,19325,5
2,2,77,19269,19346,5
5,5,36,19269,19305,3
5,5,63,19269,19332,3
3,3,937,19269,20206,5
5,5,398,19269,19667,2
1,1,362,19262,19624,5
5,5,118,19270,19388,5
1,3,673,19270,19943,5
3,3,354,19270,19624,5
1,1,680,19270,19950,5
5,5,56,19270,19326,2
5,5,35,19270,19305,3
3,3,400,19270,19670,3
5,5,33,19270,19303,5
3,3,229,19270,19499,5
5,5,607,19270,19877,5
3,3,350,19270,19620,5
2,5,525,19270,19795,1
5,5,62,19270,19332,1
3,3,322,19270,19592,1
4,4,159,19270,19429,2
1,2,271,19270,19541,1
3,3,34,19270,19304,5
4,4,85,19270,19355,5
3,6,78,19270,19348,1
5,5,166,19270,19436,1
5,5,26,19262,19288,5
5,5,42,19270,19312,5
5,5,27,19270,19297,2
2,5,313,19270,19583,1
5,5,144,19237,19381,5
5,5,41,19270,19311,1
3,3,167,19270,19437,5
5,5,47,19270,19317,1
5,5,70,19270,19340,5
4,4,36,19262,19298,5
3,3,292,19270,19562,5
1,3,98,19270,19368,1
2,2,504,19270,19774,1
2,2,504,19270,19774,1
3,5,105,19270,19375,1
1,1,831,19270,20101,5
5,5,49,19269,19318,1
5,5,81,19257,19338,1
5,5,411,19270,19681,5
3,3,319,19270,19589,5
5,6,238,19270,19508,5
5,5,382,19270,19652,5
3,3,138,19270,19408,5
3,3,138,19270,19408,5
2,2,91,19270,19361,5
3,3,431,19270,19701,5
3,3,943,19270,20213,5
3,3,391,19270,19661,5
1,1,680,19270,19950,5
4,6,32,19270,19302,2
2,2,29,19270,19299,5
3,4,293,19270,19563,5
3,3,208,19270,19478,5
3,3,228,19270,19498,5
4,4,357,19270,19627,5
3,3,28,19270,19298,5
3,3,400,19270,19670,5
5,5,53,19270,19323,2
3,3,511,19270,19781,3
5,5,32,19270,19302,5
0,0,490,19088,19578,4
4,4,113,19270,19383,5
3,3,210,19270,19480,5
3,3,102,19270,19372,5
3,3,92,19270,19362,5
5,5,91,19270,19361,5
5,5,123,19270,19393,2
1,1,1881,19270,21151,5
4,4,350,19270,19620,2
4,4,586,19270,19856,5
5,5,526,19270,19796,5
5,5,232,19270,19502,5
5,5,886,19270,20156,5
4,4,614,19270,19884,3
5,5,46,19271,19317,2
3,3,166,19271,19437,5
5,5,328,19271,19599,5
4,4,1489,19271,20760,5
2,2,389,19271,19660,5
2,2,133,19271,19404,5
5,5,468,19271,19739,5
5,5,217,19271,19488,5
3,3,207,19271,19478,5
5,5,40,19271,19311,1
3,3,122,19271,19393,5
0,0,915,19271,20186,4
5,5,280,19271,19551,1
2,2,391,19271,19662,1
2,2,52,19271,19323,1
5,5,60,19271,19331,1
5,5,133,19271,19404,1
3,5,587,19271,19858,1
4,5,40,19270,19310,1
5,5,833,19271,20104,1
5,5,122,19271,19393,1
3,3,159,19271,19430,5
4,6,209,19271,19480,5
4,4,55,19271,19326,1
5,5,283,19271,19554,5
5,5,54,19271,19325,5
5,5,95,19271,19366,2
5,6,20,19271,19291,2
5,5,186,19271,19457,2
2,2,298,19271,19569,5
2,2,89,19271,19360,5
1,1,412,19271,19683,3
5,6,181,19271,19452,1
3,3,53,19271,19324,1
1,2,513,19271,19784,5
3,3,53,19271,19324,1
3,3,245,19008,19253,5
3,3,146,19271,19417,3
3,3,73,19271,19344,1
5,5,35,19271,19306,2
2,2,124,19271,19395,1
1,1,209,19271,19480,3
5,5,103,19271,19374,5
5,5,347,19271,19618,5
3,6,288,19269,19557,1
3,6,288,19269,19557,1
3,6,288,19269,19557,1
5,5,462,19271,19733,5
5,5,6,19271,19277,2
4,6,122,19271,19393,2
3,6,174,19269,19443,5
5,5,210,19271,19481,5
5,5,35,19271,19306,2
3,3,28,19271,19299,5
3,3,28,19271,19299,5
2,2,1042,19271,20313,5
2,2,199,19271,19470,5
5,5,11,19271,19282,2
3,3,119,19271,19390,5
1,1,1518,19271,20789,5
1,1,1735,19271,21006,5
1,1,1301,19271,20572,5
5,5,301,19271,19572,5
5,5,74,19271,19345,5
5,5,74,19271,19345,5
3,4,139,19271,19410,5
4,4,741,19271,20012,3
5,5,262,19272,19534,5
4,4,333,19272,19605,5
1,1,367,19272,19639,3
5,5,93,19272,19365,5
5,5,76,19272,19348,5
1,1,797,19272,20069,5
5,6,704,19272,19976,5
5,5,113,19272,19385,5
5,5,726,19272,19998,5
5,5,173,19272,19445,5
5,5,248,19272,19520,5
3,3,382,19272,19654,5
4,4,170,19272,19442,5
5,5,110,19272,19382,5
5,5,51,19272,19323,2
3,3,275,19272,19547,5
5,5,180,19272,19452,5
3,6,4,19272,19276,5
3,3,555,19272,19827,5
5,5,34,19272,19306,2
3,3,303,19272,19575,5
5,5,73,19272,19345,5
5,5,96,19272,19368,2
2,2,102,19272,19374,5
2,2,102,19272,19374,5
5,5,727,19272,19999,5
5,5,66,19272,19338,5
1,1,1783,19272,21055,3
1,1,1087,19272,20359,5
3,3,318,19272,19590,5
3,3,318,19272,19590,5
0,0,1118,19272,20390,4
4,4,216,19272,19488,5
3,6,745,19272,20017,5
5,5,25,19272,19297,5
5,5,88,19273,19361,2
3,3,94,19273,19367,5
5,5,190,19273,19463,5
2,2,394,19273,19667,1
1,1,583,19273,19856,5
1,1,659,19273,19932,5
4,5,390,19273,19663,5
5,5,58,19273,19331,5
4,4,158,19273,19431,5
4,6,246,19273,19519,5
5,5,264,19273,19537,5
5,5,275,19273,19548,5
4,4,375,19273,19648,5
5,6,186,19273,19459,5
5,5,787,19273,20060,3
3,3,138,19273,19411,5
5,5,316,19273,19589,5
3,3,351,19273,19624,5
2,2,115,19273,19388,5
2,2,115,19273,19388,5
3,3,351,19273,19624,5
3,3,29,19273,19302,5
3,3,29,19273,19302,5
4,4,368,19273,19641,5
3,3,527,19273,19800,5
2,2,383,19273,19656,5
2,2,383,19273,19656,5
4,4,162,19273,19435,2
4,4,29,19273,19302,2
5,5,38,19273,19311,5
3,3,1681,19273,20954,3
3,3,190,19273,19463,5
3,3,197,19273,19470,5
5,5,849,19273,20122,5
1,1,620,19273,19893,5
5,5,109,19273,19382,5
4,4,37,19274,19311,2
5,5,169,19274,19443,5
5,5,373,19274,19647,3
5,5,931,19274,20205,3
5,5,67,19274,19341,5
3,3,66,19274,19340,5
3,3,123,19274,19397,5
2,2,311,19229,19540,5
1,1,311,19229,19540,5
3,3,70,19274,19344,3
3,3,37,19274,19311,5
5,5,28,19274,19302,2
5,5,109,19274,19383,2
3,3,333,19274,19607,3
5,5,94,19274,19368,5
5,5,112,19274,19386,5
4,4,36,19274,19310,5
4,4,203,19274,19477,5
1,3,437,19274,19711,5
5,5,65,19274,19339,2
4,4,57,19274,19331,5
1,1,644,19274,19918,5
5,5,123,19274,19397,5
4,4,57,19274,19331,5
4,4,57,19274,19331,5
5,5,221,19274,19495,5
4,4,315,19274,19589,5
5,5,29,19274,19303,2
5,5,36,19274,19310,2
3,3,506,19274,19780,5
2,2,95,19274,19369,5
5,5,57,19274,19331,5
4,6,179,19274,19453,2
3,3,161,19274,19435,5
3,3,961,19274,20235,5
3,3,247,19275,19522,5
4,4,197,19274,19471,5
3,6,50,19275,19325,3
3,3,597,19275,19872,3
1,1,799,19275,20074,5
5,6,307,19275,19582,5
3,4,55,19275,19330,5
3,3,323,19275,19598,5
2,2,93,19275,19368,5
3,3,532,19275,19807,5
3,3,141,19275,19416,5
2,2,94,19275,19369,5
3,3,35,19275,19310,5
5,5,58,19275,19333,1
5,5,154,19275,19429,5
5,5,534,18791,19325,1
1,2,363,19275,19638,1
1,1,773,19275,20048,3
2,2,367,19271,19638,1
3,3,181,19275,19456,5
5,5,87,19275,19362,1
2,2,363,19275,19638,1
2,2,363,19275,19638,1
5,5,37,19275,19312,1
2,2,363,19275,19638,1
2,2,363,19275,19638,1
5,5,610,18783,19393,5
4,4,24,19275,19299,2
5,5,51,19275,19326,1
4,4,570,19275,19845,5
5,5,41,19275,19316,1
5,5,101,19275,19376,1
2,5,55,19275,19330,1
2,2,31,19275,19306,1
3,5,198,19275,19473,1
5,5,147,19275,19422,1
3,3,198,19275,19473,1
3,3,90,19275,19365,1
4,4,36,19275,19311,5
4,4,86,19275,19361,5
5,5,519,19275,19794,1
5,5,199,19275,19474,1
5,5,94,19275,19369,1
5,5,196,19275,19471,1
2,2,280,19275,19555,1
3,3,469,19275,19744,5
1,5,1602,19275,20877,1
1,5,233,19275,19508,1
3,5,142,19275,19417,1
5,5,251,19275,19526,1
5,5,302,19275,19577,1
2,2,679,19275,19954,5
5,5,99,19275,19374,2
3,5,168,19275,19443,1
2,5,107,19225,19332,1
2,2,179,19225,19404,1
4,4,106,19275,19381,5
0,0,1607,19250,20857,4
2,2,696,19275,19971,1
5,5,217,19275,19492,5
3,3,52,19275,19327,5
3,3,487,19208,19695,5
2,2,288,19275,19563,5
2,2,274,19275,19549,5
5,5,349,19275,19624,5
2,2,69,19275,19344,5
5,5,209,19275,19484,3
1,1,220,19275,19495,3
4,4,244,19275,19519,2
1,1,399,19275,19674,5
1,1,399,19275,19674,5
1,1,399,19275,19674,5
3,6,6,19275,19281,5
2,2,224,19275,19499,5
2,2,224,19275,19499,5
4,4,351,19275,19626,5
3,6,517,19275,19792,5
5,5,29,19275,19304,5
5,5,86,19275,19361,2
5,5,232,19275,19507,5
4,4,329,19275,19604,5
3,3,35,19275,19310,5
3,3,59,19275,19334,3
5,5,272,19275,19547,3
2,2,29,19275,19304,5
2,2,29,19275,19304,5
2,2,28,19276,19304,5
4,4,89,19276,19365,5
2,2,48,19276,19324,5
3,3,89,19276,19365,5
1,1,665,19276,19941,3
4,4,51,19276,19327,3
5,5,96,19276,19372,5
2,2,651,19276,19927,5
5,5,134,19276,19410,5
5,5,344,19276,19620,5
4,8,469,19276,19745,5
3,3,188,19276,19464,5
2,2,28,19276,19304,5
5,5,69,19276,19345,5
2,2,28,19276,19304,5
5,5,398,19276,19674,5
5,5,26,19276,19302,5
1,1,482,19276,19758,5
5,5,90,19276,19366,5
5,5,51,19276,19327,1
5,5,42,19276,19318,1
5,5,100,19276,19376,2
5,5,553,19276,19829,1
5,5,27,19276,19303,2
2,2,386,19276,19662,1
5,5,34,19276,19310,1
2,2,224,19276,19500,5
2,2,271,19276,19547,1
1,5,35,19276,19311,1
5,5,62,19276,19338,1
4,4,22,19276,19298,5
4,4,252,19275,19527,5
3,3,1017,19272,20289,1
2,2,727,19276,20003,5
4,4,42,19276,19318,1
3,5,106,19276,19382,1
2,2,40,19276,19316,1
4,4,727,19276,20003,1
4,4,180,19276,19456,5
5,5,239,19273,19512,1
4,4,267,19268,19535,2
5,5,280,19276,19556,1
5,5,582,19247,19829,2
5,5,344,19276,19620,1
4,5,86,19275,19361,1
5,5,28,19276,19304,5
5,5,155,19276,19431,1
5,5,65,19276,19341,2
5,5,566,19276,19842,1
5,5,276,19253,19529,1
3,3,209,19276,19485,5
5,5,90,19276,19366,1
5,5,91,19276,19367,2
3,3,204,19276,19480,1
5,5,85,19218,19303,1
3,3,35,19276,19311,1
5,5,322,19276,19598,5
2,2,148,19261,19409,1
4,4,154,19276,19430,1
1,1,148,19261,19409,1
2,2,477,19276,19753,5
4,4,189,19276,19465,5
4,4,193,19272,19465,1
5,5,118,19276,19394,5
2,2,233,19276,19509,5
2,2,233,19276,19509,5
2,2,233,19276,19509,5
5,6,257,19276,19533,1
4,4,128,19276,19404,5
3,3,1017,19276,20293,5
4,4,223,19276,19499,2
3,3,98,19276,19374,5
3,3,419,19276,19695,5
3,3,239,19276,19515,5
4,4,217,19276,19493,2
4,4,182,19276,19458,5
5,5,253,19276,19529,2
4,6,21,19276,19297,5
3,3,266,19276,19542,3
3,3,57,19276,19333,5
3,3,34,19276,19310,5
5,6,236,19276,19512,3
4,4,350,19276,19626,2
5,5,159,19276,19435,5
5,5,75,19276,19351,5
3,3,97,19276,19373,5
3,3,79,19276,19355,5
5,5,29,19276,19305,5
5,5,128,19276,19404,5
3,3,378,19277,19655,5
3,3,378,19277,19655,5
3,4,109,19277,19386,5
1,1,244,19277,19521,5
1,1,181,19277,19458,5
4,4,223,19277,19500,5
4,4,223,19277,19500,5
4,4,371,19277,19648,3
4,4,223,19277,19500,5
5,5,147,19277,19424,5
3,3,377,19277,19654,5
5,5,195,19277,19472,1
5,5,54,19277,19331,1
4,4,188,19277,19465,5
3,3,95,19277,19372,1
3,3,1406,19277,20683,1
5,5,168,19277,19445,3
4,4,127,19277,19404,5
5,5,62,19277,19339,1
2,2,159,19277,19436,1
5,5,172,19277,19449,3
4,5,40,19277,19317,1
3,5,49,19277,19326,1
5,5,49,19277,19326,1
3,3,62,19277,19339,1
5,5,39,19277,19316,1
5,5,558,19277,19835,1
5,5,118,19277,19395,1
5,6,34,19277,19311,1
2,6,96,19277,19373,1
5,5,53,19277,19330,1
4,5,216,19277,19493,2
1,5,590,19211,19801,1
5,5,189,19277,19466,1
5,5,621,19277,19898,5
4,4,197,19277,19474,2
5,5,104,19277,19381,1
4,4,833,19277,20110,3
5,5,98,19277,19375,1
5,5,120,19277,19397,1
3,5,168,19277,19445,1
3,3,132,19277,19409,5
5,5,92,19277,19369,5
2,2,189,19277,19466,1
4,4,256,19277,19533,5
2,2,131,19277,19408,1
5,5,175,19277,19452,1
5,5,47,19277,19324,1
5,5,56,19277,19333,1
2,2,83,19277,19360,1
5,5,371,19277,19648,1
2,5,348,19277,19625,1
2,2,475,19271,19746,1
1,1,391,19277,19668,1
5,5,67,19277,19344,1
3,3,140,19277,19417,5
3,3,97,19277,19374,5
5,5,1025,19273,20298,1
5,5,246,19274,19520,1
5,5,138,19277,19415,1
2,2,312,19277,19589,5
2,2,153,19277,19430,1
2,2,62,19277,19339,1
5,5,40,19277,19317,5
5,5,49,19277,19326,5
2,2,427,19277,19704,1
5,5,190,19261,19451,5
4,4,903,19277,20180,5
3,3,152,19277,19429,1
5,5,189,19277,19466,1
4,6,298,19257,19555,5
2,2,251,19277,19528,5
2,2,427,19277,19704,5
2,2,448,19277,19725,5
1,3,69,19277,19346,1
3,3,627,19277,19904,5
3,3,47,19277,19324,5
4,4,239,19277,19516,3
2,2,197,19277,19474,5
5,5,84,19277,19361,5
5,5,95,19277,19372,5
4,4,105,19277,19382,5
3,3,260,19277,19537,5
3,3,258,19277,19535,5
3,3,235,19277,19512,5
3,3,155,19277,19432,3
4,4,175,19278,19453,5
3,3,480,19278,19758,5
5,5,98,19278,19376,5
4,4,1006,19278,20284,2
1,1,215,19278,19493,5
5,5,518,19278,19796,5
5,5,229,19278,19507,5
3,3,189,19278,19467,5
3,3,39,19278,19317,5
3,3,39,19278,19317,5
5,5,174,19278,19452,2
2,5,202,19278,19480,1
5,5,39,19278,19317,1
4,4,165,19278,19443,5
5,5,153,19278,19431,1
3,5,108,19278,19386,1
3,3,536,19278,19814,5
2,2,455,19278,19733,1
5,5,63,19278,19341,1
5,5,251,19278,19529,5
5,5,88,19278,19366,1
5,5,113,19277,19390,1
5,5,185,19278,19463,1
5,5,188,19278,19466,5
2,2,928,19278,20206,1
2,5,105,19278,19383,1
5,5,45,19278,19323,1
2,5,375,19278,19653,1
5,5,109,19278,19387,2
2,5,136,19278,19414,1
2,2,241,19278,19519,1
2,2,427,19277,19704,1
5,5,278,19278,19556,1
5,5,33,19278,19311,1
5,5,122,19278,19400,1
2,2,539,19278,19817,1
5,5,83,19278,19361,1
2,2,35,19278,19313,1
3,3,342,19278,19620,1
4,4,407,19270,19677,5
5,5,40,19278,19318,1
5,5,46,19278,19324,1
5,5,502,19278,19780,1
3,5,242,19278,19520,1
2,2,887,19278,20165,5
3,3,38,19278,19316,3
2,5,558,19278,19836,1
2,2,209,19278,19487,5
2,2,182,19277,19459,5
5,5,342,19278,19620,5
1,3,161,19278,19439,1
4,4,94,19278,19372,5
4,5,314,19278,19592,1
4,4,53,19278,19331,5
5,5,150,19278,19428,2
4,4,181,19278,19459,5
4,4,298,19278,19576,2
3,3,90,19278,19368,5
4,4,1011,19278,20289,5
3,5,314,19278,19592,1
4,4,90,19278,19368,5
4,4,90,19278,19368,5
2,2,157,19278,19435,5
2,2,157,19278,19435,5
3,3,95,19278,19373,5
3,3,90,19278,19368,5
2,2,157,19278,19435,5
2,2,157,19278,19435,5
5,5,87,19278,19365,5
2,2,157,19278,19435,5
2,2,157,19278,19435,5
5,5,52,19278,19330,5
2,2,236,19278,19514,5
5,5,210,19278,19488,5
5,5,375,19278,19653,5
5,5,19,19278,19297,2
3,3,38,19278,19316,5
4,4,621,19278,19899,3
